(aigym) PS D:\ksw_coding\python\openAI_gym> & C:/Users/kimz1/anaconda3/envs/aigym/python.exe D:\ksw_coding\python\openAI_gym\lunar_lander\action_out_model\lunar_lander_DQN_40-epsilon_tau_decay.py
Model: "sequential_1"
_________________________________________________________________
 Layer (type)                Output Shape              Param #
=================================================================
 dense_4 (Dense)             (None, 64)                576

 dense_5 (Dense)             (None, 64)                4160

 dense_6 (Dense)             (None, 64)                4160

 dense_7 (Dense)             (None, 4)                 260

=================================================================
Total params: 9,156
Trainable params: 9,156
Non-trainable params: 0
_________________________________________________________________
2023-05-18 18:09:15.942359: W tensorflow/c/c_api.cc:300] Operation '{name:'dense_7/bias/Assign' id:206 op device:{requested: '', assigned: ''} def:{{{node dense_7/bias/Assign}} = AssignVariableOp[_has_manual_control_dependencies=true, dtype=DT_FLOAT, validate_shape=false](dense_7/bias, dense_7/bias/Initializer/zeros)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
C:\Users\kimz1\anaconda3\envs\aigym\lib\site-packages\keras\engine\training_v1.py:2359: UserWarning: `Model.state_updates` will be removed in a future version. This property should not be used in TensorFlow 2.0, as `updates` are applied automatically.
  updates=self.state_updates,
2023-05-18 18:09:16.008028: W tensorflow/c/c_api.cc:300] Operation '{name:'dense_3/BiasAdd' id:97 op device:{requested: '', assigned: ''} def:{{{node dense_3/BiasAdd}} = BiasAdd[T=DT_FLOAT, _has_manual_control_dependencies=true, data_format="NHWC"](dense_3/MatMul, dense_3/BiasAdd/ReadVariableOp)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
2023-05-18 18:09:16.025792: W tensorflow/c/c_api.cc:300] Operation '{name:'dense_7/BiasAdd' id:211 op device:{requested: '', assigned: ''} def:{{{node dense_7/BiasAdd}} = BiasAdd[T=DT_FLOAT, _has_manual_control_dependencies=true, data_format="NHWC"](dense_7/MatMul, dense_7/BiasAdd/ReadVariableOp)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
2023-05-18 18:09:16.123874: W tensorflow/c/c_api.cc:300] Operation '{name:'loss/mul' id:115 op device:{requested: '', assigned: ''} def:{{{node loss/mul}} = Mul[T=DT_FLOAT, _has_manual_control_dependencies=true](loss/mul/x, loss/dense_3_loss/value)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
2023-05-18 18:09:16.139863: W tensorflow/c/c_api.cc:300] Operation '{name:'training/Adam/dense_3/bias/m/Assign' id:452 op device:{requested: '', assigned: ''} def:{{{node training/Adam/dense_3/bias/m/Assign}} = AssignVariableOp[_has_manual_control_dependencies=true, dtype=DT_FLOAT, validate_shape=false](training/Adam/dense_3/bias/m, training/Adam/dense_3/bias/m/Initializer/zeros)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
iter :     0/1000000  | R_sum -430.662 | R_mean -430.662 | eps 0.995
iter :  1794/1000000  | R_sum -9.334 | R_mean 116.659 | eps 0.001
iter :  1795/1000000  | R_sum 234.325 | R_mean 133.297 | eps 0.001
iter :  1796/1000000  | R_sum 284.503 | R_mean 136.762 | eps 0.001
iter :  1797/1000000  | R_sum 308.018 | R_mean 159.371 | eps 0.001
iter :  1798/1000000  | R_sum -460.029 | R_mean 150.490 | eps 0.001
iter :  1799/1000000  | R_sum 293.446 | R_mean 152.269 | eps 0.001
iter :  1800/1000000  | R_sum 214.799 | R_mean 151.166 | eps 0.001
iter :  1801/1000000  | R_sum 284.250 | R_mean 175.330 | eps 0.001
iter :  1802/1000000  | R_sum 9.787 | R_mean 178.816 | eps 0.001
iter :  1803/1000000  | R_sum 224.511 | R_mean 178.572 | eps 0.001
iter :  1804/1000000  | R_sum 187.782 | R_mean 175.292 | eps 0.001
iter :  1805/1000000  | R_sum -24.240 | R_mean 163.914 | eps 0.001
iter :  1806/1000000  | R_sum 225.663 | R_mean 167.093 | eps 0.001
iter :  1807/1000000  | R_sum -52.277 | R_mean 153.611 | eps 0.001
iter :  1808/1000000  | R_sum 268.800 | R_mean 157.036 | eps 0.001
iter :  1809/1000000  | R_sum 260.255 | R_mean 155.997 | eps 0.001
iter :  1810/1000000  | R_sum 274.797 | R_mean 155.462 | eps 0.001
iter :  1811/1000000  | R_sum 44.983 | R_mean 149.561 | eps 0.001
iter :  1812/1000000  | R_sum 267.902 | R_mean 150.740 | eps 0.001
iter :  1813/1000000  | R_sum 270.471 | R_mean 164.140 | eps 0.001
iter :  1814/1000000  | R_sum 239.205 | R_mean 161.490 | eps 0.001
iter :  1815/1000000  | R_sum 258.916 | R_mean 174.845 | eps 0.001
iter :  1816/1000000  | R_sum 23.372 | R_mean 166.096 | eps 0.001
iter :  1817/1000000  | R_sum 10.404 | R_mean 156.693 | eps 0.001
iter :  1818/1000000  | R_sum 286.112 | R_mean 157.057 | eps 0.001
iter :  1819/1000000  | R_sum 233.359 | R_mean 166.765 | eps 0.001
iter :  1820/1000000  | R_sum 240.979 | R_mean 167.031 | eps 0.001
iter :  1821/1000000  | R_sum 224.033 | R_mean 164.612 | eps 0.001
iter :  1822/1000000  | R_sum 4.424 | R_mean 152.468 | eps 0.001
iter :  1823/1000000  | R_sum 269.450 | R_mean 181.647 | eps 0.001
iter :  1824/1000000  | R_sum 8.225 | R_mean 170.239 | eps 0.001
iter :  1825/1000000  | R_sum 233.587 | R_mean 170.990 | eps 0.001
iter :  1826/1000000  | R_sum -22.662 | R_mean 158.714 | eps 0.001
iter :  1827/1000000  | R_sum -52.137 | R_mean 156.237 | eps 0.001
iter :  1828/1000000  | R_sum 257.729 | R_mean 157.565 | eps 0.001
iter :  1829/1000000  | R_sum 16.765 | R_mean 150.725 | eps 0.001
iter :  1830/1000000  | R_sum 232.224 | R_mean 160.983 | eps 0.001
iter :  1831/1000000  | R_sum -70.793 | R_mean 149.125 | eps 0.001
iter :  1832/1000000  | R_sum 239.605 | R_mean 160.800 | eps 0.001
iter :  1833/1000000  | R_sum 212.113 | R_mean 158.533 | eps 0.001
iter :  1834/1000000  | R_sum 318.522 | R_mean 160.863 | eps 0.001
iter :  1835/1000000  | R_sum 234.442 | R_mean 159.249 | eps 0.001
iter :  1836/1000000  | R_sum 264.387 | R_mean 168.025 | eps 0.001
iter :  1837/1000000  | R_sum 264.614 | R_mean 167.894 | eps 0.001
iter :  1838/1000000  | R_sum -241.166 | R_mean 147.428 | eps 0.001
iter :  1839/1000000  | R_sum 226.372 | R_mean 146.915 | eps 0.001
iter :  1840/1000000  | R_sum -308.865 | R_mean 124.204 | eps 0.001
iter :  1841/1000000  | R_sum 247.845 | R_mean 133.183 | eps 0.001
iter :  1842/1000000  | R_sum -19.038 | R_mean 132.005 | eps 0.001
iter :  1843/1000000  | R_sum 275.057 | R_mean 131.563 | eps 0.001
iter :  1844/1000000  | R_sum 235.923 | R_mean 131.665 | eps 0.001
iter :  1845/1000000  | R_sum 165.593 | R_mean 128.650 | eps 0.001
iter :  1846/1000000  | R_sum 292.525 | R_mean 131.390 | eps 0.001
iter :  1847/1000000  | R_sum 302.918 | R_mean 143.329 | eps 0.001
iter :  1848/1000000  | R_sum 249.116 | R_mean 142.516 | eps 0.001
iter :  1849/1000000  | R_sum 272.668 | R_mean 153.094 | eps 0.001
iter :  1850/1000000  | R_sum 147.709 | R_mean 149.659 | eps 0.001
iter :  1851/1000000  | R_sum 199.444 | R_mean 158.543 | eps 0.001
iter :  1852/1000000  | R_sum -17.962 | R_mean 159.910 | eps 0.001
iter :  1853/1000000  | R_sum -29.352 | R_mean 148.427 | eps 0.001
iter :  1854/1000000  | R_sum 277.292 | R_mean 158.848 | eps 0.001
iter :  1855/1000000  | R_sum -19.128 | R_mean 148.794 | eps 0.001
iter :  1856/1000000  | R_sum 187.749 | R_mean 159.135 | eps 0.001
iter :  1857/1000000  | R_sum 265.488 | R_mean 160.171 | eps 0.001
iter :  1858/1000000  | R_sum 190.981 | R_mean 159.325 | eps 0.001
iter :  1859/1000000  | R_sum 290.330 | R_mean 158.198 | eps 0.001
iter :  1860/1000000  | R_sum 262.613 | R_mean 159.325 | eps 0.001
iter :  1861/1000000  | R_sum 179.341 | R_mean 155.923 | eps 0.001
iter :  1862/1000000  | R_sum -73.875 | R_mean 142.383 | eps 0.001
iter :  1863/1000000  | R_sum 125.575 | R_mean 157.053 | eps 0.001
iter :  1864/1000000  | R_sum 5.284 | R_mean 148.209 | eps 0.001
iter :  1865/1000000  | R_sum 231.498 | R_mean 169.824 | eps 0.001
iter :  1866/1000000  | R_sum 278.990 | R_mean 171.070 | eps 0.001
iter :  1867/1000000  | R_sum -14.812 | R_mean 171.239 | eps 0.001
iter :  1868/1000000  | R_sum 232.786 | R_mean 169.548 | eps 0.001
iter :  1869/1000000  | R_sum -30.458 | R_mean 158.893 | eps 0.001
iter :  1870/1000000  | R_sum 300.726 | R_mean 164.298 | eps 0.001
iter :  1871/1000000  | R_sum 244.125 | R_mean 162.362 | eps 0.001
iter :  1872/1000000  | R_sum 270.293 | R_mean 161.057 | eps 0.001
iter :  1873/1000000  | R_sum 283.376 | R_mean 162.427 | eps 0.001
iter :  1874/1000000  | R_sum -41.360 | R_mean 149.866 | eps 0.001
iter :  1875/1000000  | R_sum -4.131 | R_mean 143.793 | eps 0.001
iter :  1876/1000000  | R_sum 24.498 | R_mean 136.795 | eps 0.001
iter :  1877/1000000  | R_sum 218.552 | R_mean 146.255 | eps 0.001
iter :  1878/1000000  | R_sum -410.444 | R_mean 131.012 | eps 0.001
iter :  1879/1000000  | R_sum 5.659 | R_mean 120.146 | eps 0.001
iter :  1880/1000000  | R_sum 44.130 | R_mean 122.677 | eps 0.001
iter :  1881/1000000  | R_sum 276.858 | R_mean 126.241 | eps 0.001
iter :  1882/1000000  | R_sum 270.982 | R_mean 126.461 | eps 0.001
iter :  1883/1000000  | R_sum -473.913 | R_mean 99.865 | eps 0.001
iter :  1884/1000000  | R_sum 46.713 | R_mean 90.120 | eps 0.001
iter :  1885/1000000  | R_sum 222.181 | R_mean 88.503 | eps 0.001
iter :  1886/1000000  | R_sum 237.678 | R_mean 90.837 | eps 0.001
iter :  1887/1000000  | R_sum 277.816 | R_mean 104.904 | eps 0.001
iter :  1888/1000000  | R_sum -49.701 | R_mean 97.893 | eps 0.001
iter :  1889/1000000  | R_sum 189.243 | R_mean 105.251 | eps 0.001
iter :  1890/1000000  | R_sum 268.610 | R_mean 106.736 | eps 0.001
iter :  1891/1000000  | R_sum 194.390 | R_mean 103.352 | eps 0.001
iter :  1892/1000000  | R_sum -51.657 | R_mean 101.878 | eps 0.001
iter :  1893/1000000  | R_sum 269.863 | R_mean 103.361 | eps 0.001
iter :  1894/1000000  | R_sum 245.409 | R_mean 114.396 | eps 0.001
iter :  1895/1000000  | R_sum 218.387 | R_mean 111.102 | eps 0.001
iter :  1896/1000000  | R_sum 257.585 | R_mean 111.641 | eps 0.001
iter :  1897/1000000  | R_sum 217.352 | R_mean 109.523 | eps 0.001
iter :  1898/1000000  | R_sum 262.283 | R_mean 108.679 | eps 0.001
iter :  1899/1000000  | R_sum 273.259 | R_mean 121.264 | eps 0.001
iter :  1900/1000000  | R_sum -21.086 | R_mean 120.586 | eps 0.001
iter :  1901/1000000  | R_sum 285.490 | R_mean 131.026 | eps 0.001
iter :  1902/1000000  | R_sum 208.192 | R_mean 130.611 | eps 0.001
iter :  1903/1000000  | R_sum -66.823 | R_mean 144.356 | eps 0.001
iter :  1904/1000000  | R_sum 70.254 | R_mean 146.940 | eps 0.001
iter :  1905/1000000  | R_sum 6.477 | R_mean 145.434 | eps 0.001
iter :  1906/1000000  | R_sum 59.294 | R_mean 136.731 | eps 0.001
iter :  1907/1000000  | R_sum -55.057 | R_mean 123.690 | eps 0.001
iter :  1908/1000000  | R_sum 227.653 | R_mean 151.752 | eps 0.001
iter :  1909/1000000  | R_sum -36.865 | R_mean 148.409 | eps 0.001
iter :  1910/1000000  | R_sum 227.860 | R_mean 148.636 | eps 0.001
iter :  1911/1000000  | R_sum 1.635 | R_mean 139.194 | eps 0.001
iter :  1912/1000000  | R_sum 118.173 | R_mean 132.809 | eps 0.001
iter :  1913/1000000  | R_sum 290.693 | R_mean 146.425 | eps 0.001
iter :  1914/1000000  | R_sum 224.573 | R_mean 147.838 | eps 0.001
iter :  1915/1000000  | R_sum 256.091 | R_mean 147.337 | eps 0.001
iter :  1916/1000000  | R_sum 63.798 | R_mean 142.113 | eps 0.001
iter :  1917/1000000  | R_sum 204.375 | R_mean 152.355 | eps 0.001
iter :  1918/1000000  | R_sum -323.658 | R_mean 128.614 | eps 0.001
iter :  1919/1000000  | R_sum 265.865 | R_mean 129.432 | eps 0.001
iter :  1920/1000000  | R_sum 257.895 | R_mean 131.012 | eps 0.001
iter :  1921/1000000  | R_sum -298.998 | R_mean 108.749 | eps 0.001
iter :  1922/1000000  | R_sum 215.365 | R_mean 108.670 | eps 0.001
iter :  1923/1000000  | R_sum -71.662 | R_mean 95.312 | eps 0.001
iter :  1924/1000000  | R_sum -208.110 | R_mean 76.057 | eps 0.001
iter :  1925/1000000  | R_sum 3.501 | R_mean 77.040 | eps 0.001
iter :  1926/1000000  | R_sum -62.920 | R_mean 63.104 | eps 0.001
iter :  1927/1000000  | R_sum 3.670 | R_mean 54.923 | eps 0.001
iter :  1928/1000000  | R_sum 3.356 | R_mean 57.730 | eps 0.001
iter :  1929/1000000  | R_sum 288.759 | R_mean 66.471 | eps 0.001
iter :  1930/1000000  | R_sum 255.990 | R_mean 76.451 | eps 0.001
iter :  1931/1000000  | R_sum 263.413 | R_mean 84.616 | eps 0.001
iter :  1932/1000000  | R_sum 276.908 | R_mean 97.894 | eps 0.001
iter :  1933/1000000  | R_sum 272.467 | R_mean 99.687 | eps 0.001
iter :  1934/1000000  | R_sum 254.205 | R_mean 111.330 | eps 0.001
iter :  1935/1000000  | R_sum 272.755 | R_mean 113.126 | eps 0.001
iter :  1936/1000000  | R_sum 4.574 | R_mean 113.243 | eps 0.001
iter :  1937/1000000  | R_sum 156.271 | R_mean 114.767 | eps 0.001
iter :  1938/1000000  | R_sum 63.051 | R_mean 105.661 | eps 0.001
iter :  1939/1000000  | R_sum -45.822 | R_mean 94.846 | eps 0.001
iter :  1940/1000000  | R_sum 266.138 | R_mean 95.247 | eps 0.001
iter :  1941/1000000  | R_sum 301.120 | R_mean 104.740 | eps 0.001
iter :  1942/1000000  | R_sum -12.254 | R_mean 96.075 | eps 0.001
iter :  1943/1000000  | R_sum 27.812 | R_mean 110.134 | eps 0.001
iter :  1944/1000000  | R_sum -37.070 | R_mean 98.017 | eps 0.001
iter :  1945/1000000  | R_sum 253.524 | R_mean 97.842 | eps 0.001
iter :  1946/1000000  | R_sum -115.533 | R_mean 105.180 | eps 0.001
iter :  1947/1000000  | R_sum 277.318 | R_mean 107.658 | eps 0.001
iter :  1948/1000000  | R_sum -197.170 | R_mean 102.638 | eps 0.001
iter :  1949/1000000  | R_sum 252.196 | R_mean 121.050 | eps 0.001
iter :  1950/1000000  | R_sum 157.249 | R_mean 127.200 | eps 0.001
iter :  1951/1000000  | R_sum 3.045 | R_mean 129.839 | eps 0.001
iter :  1952/1000000  | R_sum 33.514 | R_mean 131.033 | eps 0.001
iter :  1953/1000000  | R_sum 197.267 | R_mean 138.789 | eps 0.001
iter :  1954/1000000  | R_sum 4.396 | R_mean 127.414 | eps 0.001
iter :  1955/1000000  | R_sum 148.652 | R_mean 123.121 | eps 0.001
iter :  1956/1000000  | R_sum 280.159 | R_mean 123.791 | eps 0.001
iter :  1957/1000000  | R_sum 251.925 | R_mean 122.791 | eps 0.001
iter :  1958/1000000  | R_sum 12.702 | R_mean 112.401 | eps 0.001
iter :  1959/1000000  | R_sum 241.922 | R_mean 111.910 | eps 0.001
iter :  1960/1000000  | R_sum 202.655 | R_mean 109.106 | eps 0.001
iter :  1961/1000000  | R_sum -284.214 | R_mean 97.554 | eps 0.001
iter :  1962/1000000  | R_sum 190.464 | R_mean 98.922 | eps 0.001
iter :  1963/1000000  | R_sum -57.979 | R_mean 94.081 | eps 0.001
iter :  1964/1000000  | R_sum 21.404 | R_mean 96.770 | eps 0.001
iter :  1965/1000000  | R_sum 36.264 | R_mean 87.575 | eps 0.001
iter :  1966/1000000  | R_sum -34.430 | R_mean 74.153 | eps 0.001
iter :  1967/1000000  | R_sum 207.749 | R_mean 82.953 | eps 0.001
iter :  1968/1000000  | R_sum -112.628 | R_mean 77.335 | eps 0.001
iter :  1969/1000000  | R_sum 187.179 | R_mean 86.305 | eps 0.001
iter :  1970/1000000  | R_sum 224.166 | R_mean 85.131 | eps 0.001
iter :  1971/1000000  | R_sum -32.434 | R_mean 88.455 | eps 0.001
iter :  1972/1000000  | R_sum 173.013 | R_mean 84.283 | eps 0.001
iter :  1973/1000000  | R_sum 245.492 | R_mean 101.989 | eps 0.001
iter :  1974/1000000  | R_sum 233.546 | R_mean 101.243 | eps 0.001
iter :  1975/1000000  | R_sum 232.715 | R_mean 104.262 | eps 0.001
iter :  1976/1000000  | R_sum 181.718 | R_mean 111.409 | eps 0.001
iter :  1977/1000000  | R_sum 196.944 | R_mean 117.946 | eps 0.001
iter :  1978/1000000  | R_sum 263.245 | R_mean 120.585 | eps 0.001
iter :  1979/1000000  | R_sum -58.519 | R_mean 118.068 | eps 0.001
iter :  1980/1000000  | R_sum 21.703 | R_mean 112.990 | eps 0.001
iter :  1981/1000000  | R_sum 188.994 | R_mean 109.344 | eps 0.001
iter :  1982/1000000  | R_sum 244.902 | R_mean 109.063 | eps 0.001
iter :  1983/1000000  | R_sum 202.800 | R_mean 116.667 | eps 0.001
iter :  1984/1000000  | R_sum -56.701 | R_mean 104.722 | eps 0.001
iter :  1985/1000000  | R_sum 304.636 | R_mean 108.801 | eps 0.001
iter :  1986/1000000  | R_sum 232.485 | R_mean 129.469 | eps 0.001
iter :  1987/1000000  | R_sum 257.574 | R_mean 132.153 | eps 0.001
iter :  1988/1000000  | R_sum -62.436 | R_mean 131.975 | eps 0.001
iter :  1989/1000000  | R_sum 185.168 | R_mean 138.526 | eps 0.001
iter :  1990/1000000  | R_sum 179.343 | R_mean 144.249 | eps 0.001
iter :  1991/1000000  | R_sum 221.901 | R_mean 154.502 | eps 0.001
iter :  1992/1000000  | R_sum 4.361 | R_mean 146.367 | eps 0.001
iter :  1993/1000000  | R_sum -68.705 | R_mean 148.124 | eps 0.001
iter :  1994/1000000  | R_sum 273.665 | R_mean 151.583 | eps 0.001
iter :  1995/1000000  | R_sum -273.870 | R_mean 131.661 | eps 0.001
iter :  1996/1000000  | R_sum 201.793 | R_mean 141.031 | eps 0.001
iter :  1997/1000000  | R_sum -23.870 | R_mean 133.155 | eps 0.001
iter :  1998/1000000  | R_sum 55.708 | R_mean 125.564 | eps 0.001
iter :  1999/1000000  | R_sum 0.352 | R_mean 116.236 | eps 0.001
iter :  2000/1000000  | R_sum 237.930 | R_mean 116.445 | eps 0.001
iter :  2001/1000000  | R_sum -16.712 | R_mean 108.508 | eps 0.001
iter :  2002/1000000  | R_sum 257.305 | R_mean 110.922 | eps 0.001
iter :  2003/1000000  | R_sum 242.894 | R_mean 110.108 | eps 0.001
iter :  2004/1000000  | R_sum -4.780 | R_mean 112.258 | eps 0.001
iter :  2005/1000000  | R_sum 92.509 | R_mean 115.090 | eps 0.001
iter :  2006/1000000  | R_sum 222.717 | R_mean 116.439 | eps 0.001
iter :  2007/1000000  | R_sum 233.051 | R_mean 115.965 | eps 0.001
iter :  2008/1000000  | R_sum 216.868 | R_mean 116.527 | eps 0.001
iter :  2009/1000000  | R_sum 254.408 | R_mean 128.972 | eps 0.001
iter :  2010/1000000  | R_sum 250.398 | R_mean 126.802 | eps 0.001
iter :  2011/1000000  | R_sum 208.856 | R_mean 125.857 | eps 0.001
iter :  2012/1000000  | R_sum -22.929 | R_mean 114.637 | eps 0.001
iter :  2013/1000000  | R_sum 166.058 | R_mean 123.777 | eps 0.001
iter :  2014/1000000  | R_sum 245.778 | R_mean 126.201 | eps 0.001
iter :  2015/1000000  | R_sum 226.142 | R_mean 128.073 | eps 0.001
iter :  2016/1000000  | R_sum 229.638 | R_mean 128.383 | eps 0.001
iter :  2017/1000000  | R_sum 262.486 | R_mean 138.708 | eps 0.001
iter :  2018/1000000  | R_sum 263.596 | R_mean 152.000 | eps 0.001
iter :  2019/1000000  | R_sum 296.342 | R_mean 152.907 | eps 0.001
iter :  2020/1000000  | R_sum 305.064 | R_mean 176.064 | eps 0.001
iter :  2021/1000000  | R_sum 307.231 | R_mean 180.282 | eps 0.001
iter :  2022/1000000  | R_sum 288.286 | R_mean 192.768 | eps 0.001
iter :  2023/1000000  | R_sum -582.515 | R_mean 167.239 | eps 0.001
iter :  2024/1000000  | R_sum -201.640 | R_mean 159.159 | eps 0.001
iter :  2025/1000000  | R_sum 315.403 | R_mean 162.258 | eps 0.001
iter :  2026/1000000  | R_sum 63.283 | R_mean 165.458 | eps 0.001
iter :  2027/1000000  | R_sum 255.364 | R_mean 165.380 | eps 0.001
iter :  2028/1000000  | R_sum 179.084 | R_mean 162.828 | eps 0.001
iter :  2029/1000000  | R_sum 275.933 | R_mean 174.056 | eps 0.001
iter :  2030/1000000  | R_sum 186.299 | R_mean 177.808 | eps 0.001
iter :  2031/1000000  | R_sum 215.426 | R_mean 177.516 | eps 0.001
iter :  2032/1000000  | R_sum 174.448 | R_mean 175.172 | eps 0.001
iter :  2033/1000000  | R_sum -36.280 | R_mean 165.046 | eps 0.001
iter :  2034/1000000  | R_sum 258.581 | R_mean 165.213 | eps 0.001
iter :  2035/1000000  | R_sum 207.928 | R_mean 163.515 | eps 0.001
iter :  2036/1000000  | R_sum 222.018 | R_mean 164.041 | eps 0.001
iter :  2037/1000000  | R_sum 211.444 | R_mean 173.416 | eps 0.001
iter :  2038/1000000  | R_sum 186.210 | R_mean 174.222 | eps 0.001
iter :  2039/1000000  | R_sum 284.481 | R_mean 175.770 | eps 0.001
iter :  2040/1000000  | R_sum 226.428 | R_mean 175.782 | eps 0.001
iter :  2041/1000000  | R_sum 226.700 | R_mean 175.664 | eps 0.001
iter :  2042/1000000  | R_sum 252.977 | R_mean 175.284 | eps 0.001
iter :  2043/1000000  | R_sum 298.849 | R_mean 176.694 | eps 0.001
iter :  2044/1000000  | R_sum 219.819 | R_mean 173.633 | eps 0.001
iter :  2045/1000000  | R_sum 233.938 | R_mean 170.788 | eps 0.001
iter :  2046/1000000  | R_sum 23.598 | R_mean 159.442 | eps 0.001
iter :  2047/1000000  | R_sum 19.604 | R_mean 148.695 | eps 0.001
iter :  2048/1000000  | R_sum 217.949 | R_mean 180.714 | eps 0.001
iter :  2049/1000000  | R_sum 250.605 | R_mean 198.804 | eps 0.001
iter :  2050/1000000  | R_sum 262.701 | R_mean 196.695 | eps 0.001
iter :  2051/1000000  | R_sum 199.980 | R_mean 202.163 | eps 0.001
iter :  2052/1000000  | R_sum 169.925 | R_mean 198.746 | eps 0.001
iter :  2053/1000000  | R_sum 154.912 | R_mean 197.779 | eps 0.001
iter :  2054/1000000  | R_sum 223.989 | R_mean 195.701 | eps 0.001
iter :  2055/1000000  | R_sum 272.568 | R_mean 199.152 | eps 0.001
iter :  2056/1000000  | R_sum 294.787 | R_mean 202.326 | eps 0.001
iter :  2057/1000000  | R_sum 203.898 | R_mean 203.504 | eps 0.001
iter :  2058/1000000  | R_sum 137.327 | R_mean 210.449 | eps 0.001
iter :  2059/1000000  | R_sum 14.736 | R_mean 200.695 | eps 0.001
iter :  2060/1000000  | R_sum 252.621 | R_mean 202.483 | eps 0.001
iter :  2061/1000000  | R_sum 206.179 | R_mean 201.849 | eps 0.001
iter :  2062/1000000  | R_sum 318.043 | R_mean 206.113 | eps 0.001
iter :  2063/1000000  | R_sum -147.914 | R_mean 192.748 | eps 0.001
iter :  2064/1000000  | R_sum -26.685 | R_mean 180.301 | eps 0.001
iter :  2065/1000000  | R_sum 240.441 | R_mean 180.862 | eps 0.001
iter :  2066/1000000  | R_sum 164.253 | R_mean 178.364 | eps 0.001
iter :  2067/1000000  | R_sum 211.812 | R_mean 176.717 | eps 0.001
iter :  2068/1000000  | R_sum 277.431 | R_mean 175.861 | eps 0.001
iter :  2069/1000000  | R_sum 114.503 | R_mean 171.648 | eps 0.001
iter :  2070/1000000  | R_sum 37.741 | R_mean 163.800 | eps 0.001
iter :  2071/1000000  | R_sum 226.508 | R_mean 171.917 | eps 0.001
iter :  2072/1000000  | R_sum -80.281 | R_mean 167.921 | eps 0.001
iter :  2073/1000000  | R_sum 242.730 | R_mean 168.912 | eps 0.001
iter :  2074/1000000  | R_sum 257.784 | R_mean 169.200 | eps 0.001
iter :  2075/1000000  | R_sum -242.590 | R_mean 148.988 | eps 0.001
iter :  2076/1000000  | R_sum 225.261 | R_mean 149.999 | eps 0.001
iter :  2077/1000000  | R_sum 279.225 | R_mean 154.371 | eps 0.001
iter :  2078/1000000  | R_sum 266.059 | R_mean 158.817 | eps 0.001
iter :  2079/1000000  | R_sum 220.297 | R_mean 158.669 | eps 0.001
iter :  2080/1000000  | R_sum 247.596 | R_mean 157.671 | eps 0.001
iter :  2081/1000000  | R_sum 230.900 | R_mean 155.115 | eps 0.001
iter :  2082/1000000  | R_sum 249.830 | R_mean 156.952 | eps 0.001
iter :  2083/1000000  | R_sum 43.042 | R_mean 153.181 | eps 0.001
iter :  2084/1000000  | R_sum 227.744 | R_mean 161.701 | eps 0.001
iter :  2085/1000000  | R_sum 246.362 | R_mean 161.451 | eps 0.001
iter :  2086/1000000  | R_sum 251.963 | R_mean 163.282 | eps 0.001
iter :  2087/1000000  | R_sum -386.476 | R_mean 135.102 | eps 0.001
iter :  2088/1000000  | R_sum 269.286 | R_mean 151.789 | eps 0.001
iter :  2089/1000000  | R_sum -4.280 | R_mean 152.686 | eps 0.001
iter :  2090/1000000  | R_sum -41.271 | R_mean 141.417 | eps 0.001
iter :  2091/1000000  | R_sum 218.007 | R_mean 143.567 | eps 0.001
iter :  2092/1000000  | R_sum 170.488 | R_mean 141.914 | eps 0.001
iter :  2093/1000000  | R_sum 210.442 | R_mean 139.235 | eps 0.001
iter :  2094/1000000  | R_sum -72.807 | R_mean 131.742 | eps 0.001
iter :  2095/1000000  | R_sum 251.043 | R_mean 140.274 | eps 0.001
iter :  2096/1000000  | R_sum -12.032 | R_mean 130.733 | eps 0.001
iter :  2097/1000000  | R_sum 247.386 | R_mean 143.840 | eps 0.001
iter :  2098/1000000  | R_sum 263.186 | R_mean 144.658 | eps 0.001
iter :  2099/1000000  | R_sum -44.803 | R_mean 132.554 | eps 0.001
iter :  2100/1000000  | R_sum 208.977 | R_mean 150.617 | eps 0.001
iter :  2101/1000000  | R_sum 243.896 | R_mean 151.362 | eps 0.001
iter :  2102/1000000  | R_sum 285.210 | R_mean 151.602 | eps 0.001
iter :  2103/1000000  | R_sum 292.087 | R_mean 152.643 | eps 0.001
iter :  2104/1000000  | R_sum 214.869 | R_mean 152.426 | eps 0.001
iter :  2105/1000000  | R_sum 210.027 | R_mean 150.923 | eps 0.001
iter :  2106/1000000  | R_sum 26.372 | R_mean 142.742 | eps 0.001
iter :  2107/1000000  | R_sum 206.669 | R_mean 141.015 | eps 0.001
iter :  2108/1000000  | R_sum -30.933 | R_mean 138.056 | eps 0.001
iter :  2109/1000000  | R_sum 248.030 | R_mean 138.868 | eps 0.001
iter :  2110/1000000  | R_sum 287.015 | R_mean 140.494 | eps 0.001
iter :  2111/1000000  | R_sum 257.382 | R_mean 140.711 | eps 0.001
